code;name;sitecode;lat;lon;start;stop;lm;m_6;m_5;m_4;m_3;m_2;m_1;m0;m1;m2;m3;m4;m5;m6;m7
GORSN;Sylvie Gorkova;21141;49.3039;17.3961;2011-10-21 19:15:00;2011-10-21 22:45:00;6.029;0;0;0;0;0;2;3;0.5;4;1.5;0;0;0;0
GORSN;Sylvie Gorkova;21141;49.3039;17.3961;2011-10-21 22:45:00;2011-10-22 00:45:00;5.700;0;0;0;0;0.5;0.5;1;1.5;1.5;2;2.5;0.5;0;0
GOSBO;Borislav Gospodinov;29504;43.1201;27.6706;2011-10-21 19:40:00;2011-10-22 00:00:00;5.760;0;0;0;0;0;0;0;1;1.5;0.5;1;0;0;0
GOSBR;Borislav Gospodinov;29504;43.1201;27.6706;2011-10-22 20:23:00;2011-10-22 23:06:00;5.760;0;0;0;0;0;0;0;0;0;1;2;0;0;0
HALWE;Wayne T Hally;25186;40.6811;-74.8983;2011-10-09 08:34:00;2011-10-09 10:04:00;5.650;0;0;0;0;0;0;0;1;0;0;0;0;0;0
HALWN;Wayne T Hally;25186;40.6811;-74.8983;2011-10-08 07:03:00;2011-10-08 10:03:00;5.567;0;0;0;0;0;0;0;1.5;1.5;0;0;0;0;0
HALWT;Wayne T Hally;25186;40.6811;-74.8983;2011-10-22 06:38:00;2011-10-22 09:08:00;5.637;0;0;0;0.5;0.5;0;0;5.5;1.5;0.5;2;0.5;0;0
HORKI;Kamil Hornoch;35752;45.5661;8.5050;2011-10-08 21:08:00;2011-10-08 23:20:00;5.620;0;0;0;0;0;0;0.5;0.5;1;0;0;0;0;0
ILIJE;Jelisaveta Ilic;35617;44.1583;19.7364;2011-10-06 21:25:00;2011-10-07 00:20:00;6.300;0;0;0;0;0;0;1;2.5;0.5;0;0;0;0;0
JÓNKA;Károly Jónás;17122;47.6667;18.4000;2011-10-21 21:30:00;2011-10-21 22:15:00;6.000;0;0;0;0;1;0;1;0;0;1;2;0;0;0
JÓNKA;Károly Jónás;17122;47.6667;18.4000;2011-10-21 23:00:00;2011-10-21 23:45:00;6.000;0;0;0;0;0;1;0;0;0;1;1;0;0;0
JÓNKA;Károly Jónás;17122;47.6667;18.4000;2011-10-21 23:45:00;2011-10-22 00:30:00;5.000;0;0;0;0;0;0;1;1;0;0;1;0;0;0
JÓNKA;Károly Jónás;17122;47.6667;18.4000;2011-10-22 00:30:00;2011-10-22 01:20:00;5.000;0;0;0;0;0;0;1;1;0;1;2;0;0;0
JONKY;Karoly Jonas;17122;47.6667;18.4000;2011-10-02 01:15:00;2011-10-02 02:37:00;6.000;0;0;0;0;0;0;2;0;0;0;0;0;0;0
JONKY;Karoly Jonas;17122;47.6667;18.4000;2011-10-02 02:37:00;2011-10-02 03:31:00;5.600;0;0;0;0;0;0;0;0;0;1;0;0;0;0
JONPD;Paul Jones;64325;29.1500;-81.5500;2011-10-21 08:00:00;2011-10-21 09:15:00;6.000;0;0;0;0;0;0;0;1;2;5;7;2;0;0
JONPE;Paul Jones;83447;29.1500;-81.5500;2011-10-22 08:15:00;2011-10-22 10:15:00;6.050;0;0;0;0;1;1;3;5;12;18;23;11;0;0
JONPF;Paul Jones;49470;29.1500;-81.5500;2011-10-23 08:15:00;2011-10-23 10:15:00;6.050;0;0;0;0;0;1;5;6;9;18;20;7;0;0
JONPG;Paul  Jones;95444;29.1500;-81.5500;2011-10-24 08:15:00;2011-10-24 10:15:00;6.500;0;0;0;0;0;0;3;8;10;12;13;7;0;0
KARHI;Himanshu Karkhanis;81274;19.4711;73.2728;2011-10-22 18:00:00;2011-10-22 19:00:00;4.000;0;0;0;0;1;0;0;0;0;1;0;0;0;0
KARHI;Himanshu Karkhanis;81274;19.4711;73.2728;2011-10-22 19:00:00;2011-10-22 20:00:00;4.500;0;0;0;0;0;0;0;1;3;1;0;0;0;0
KARHI;Himanshu Karkhanis;81274;19.4711;73.2728;2011-10-22 20:00:00;2011-10-22 21:00:00;4.500;0;0;0;0;0;1;1;1;8;2;0;0;0;0
KARHI;Himanshu Karkhanis;81274;19.4711;73.2728;2011-10-22 21:00:00;2011-10-22 22:00:00;4.250;0;0;0;0;0;0;0;4;5;4;1;0;0;0
KARHI;Himanshu Karkhanis;81274;19.4711;73.2728;2011-10-22 22:00:00;2011-10-22 23:00:00;4.250;0;0;0;0;0;1;1;0;2;1;0;0;0;0
KARHI;Himanshu Karkhanis;81274;19.4711;73.2728;2011-10-22 23:00:00;2011-10-22 23:59:00;4.500;0;0;0;0;0;0;1;2;3;3;0;0;0;0
KOVRG;Roman Kovalyk;21596;40.7569;14.4478;2011-10-04 23:26:00;2011-10-04 23:57:00;5.170;0;0;0;0;0;0;0;1;0;0;0;0;0;0
KOVRH;Roman Kovalyk;12411;40.7569;14.4478;2011-10-23 23:17:00;2011-10-23 23:49:00;5.150;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0
KOVRI;Roman Kovalyk;26366;40.7511;14.4436;2011-10-29 00:27:00;2011-10-29 01:00:00;5.000;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0
LEMMS;Mariusz Lemiecha;10777;52.1011;21.0997;2011-10-23 01:30:00;2011-10-23 02:03:00;6.000;0;0;0;0;0;2;0;1;1;1;0;0;0;0
LEMMU;Mariusz Lemiecha;31442;52.1011;21.0997;2011-10-22 22:45:00;2011-10-22 23:47:00;6.000;0;0;0;0;1;0;1;1;1;1;1;0;0;0
LEMMU;Mariusz Lemiecha;31442;52.1011;21.0997;2011-10-22 23:47:00;2011-10-23 00:51:00;6.000;0;0;0;0;0;0;0;1;1;1;3;0;0;0
LUNRR;Robert Lunsford;25159;35.0303;-116.5517;2011-10-21 09:17:00;2011-10-21 12:27:00;6.290;0;0;0;0;0;4;2;2;7;5;3;1;0;0
MAQIB;Qiang Ma;32650;38.9567;117.1033;2011-10-21 18:30:00;2011-10-21 19:30:00;3.000;0;0;0;0;1;3;2;0;2;1;0;0;0;0
MAQIC;Qiang Ma;80525;38.9567;117.1033;2011-10-24 19:10:00;2011-10-24 19:40:00;5.730;0;0;0;0;0;0;1;3;3;1;0;0;0;0
MAQIC;Qiang Ma;80525;38.9567;117.1033;2011-10-24 19:40:00;2011-10-24 20:10:00;5.730;0;0;0;0;0;0;1;3;5;2;2;0;0;0
MAQIC;Qiang Ma;80525;38.9567;117.1033;2011-10-24 20:10:00;2011-10-24 20:40:00;5.730;0;0;0;0;0;0;0;2;3;3;1;0;0;0
MARPG;Pierre Martin;99155;45.5833;-75.1333;2011-10-24 04:00:00;2011-10-24 06:42:00;6.250;0;0;0;0;0;1;2;5;6;4;7;4;0;0
MASME;Mikhail Maslov;5433;54.9400;82.9439;2011-10-23 20:00:00;2011-10-23 22:50:00;5.600;0;0;0;1;1.5;2;0.5;0.5;3;5.5;5;0;0;0
MISKM;Koen Miskotte;8034;52.3333;5.6667;2011-09-30 22:48:00;2011-10-01 01:41:00;6.297;0;0;0;0;0;0;0;0;0;0;1;0;0;0
MISKP;Koen Miskotte;49020;52.3333;5.6667;2011-10-03 00:05:00;2011-10-03 03:17:00;6.310;0;0;0;0;0;0;0;0;0;1;1;0;0;0
MISKS;Koen Miskotte;70898;52.3333;5.6667;2011-10-21 22:10:00;2011-10-22 01:46:00;6.259;0;0;0;0;1;0;1;4;3;4;11;5;0;0
MISKT;Koen Miskotte;78178;52.3333;5.6667;2011-10-22 23:00:00;2011-10-23 04:12:00;6.333;0;0;0;0;0;1;3;5;6;19;29;7;0;0
MISKU;Koen Miskotte;6282;52.3333;5.6667;2011-10-23 23:53:00;2011-10-24 04:16:00;6.442;0;0;0;0;1;0;1;3;6;9;16;9;0;0
MOLSA;Sirko Molau;16070;48.5500;11.7167;2011-10-21 23:30:00;2011-10-22 00:30:00;6.250;0;0;0;0;0;0;1;1;1;2;4;1;0;0
MOLSA;Sirko Molau;16070;48.5500;11.7167;2011-10-22 00:30:00;2011-10-22 01:30:00;6.200;0;0;0;0;0;0;2;2;0;1;3;0;0;0
MOLSA;Sirko Molau;16070;48.5500;11.7167;2011-10-22 01:30:00;2011-10-22 02:30:00;6.150;0;0;0;0;0;0;0;0;2;6;4;2;0;0
